"Word,""nblettres"""
"farci,""5"""
"farde,""5"""
"fards,""5"""
"farsi,""5"""
"fasse,""5"""
"faste,""5"""
"fatal,""5"""
"fatma,""5"""
"fatum,""5"""
"faune,""5"""
"faute,""5"""
"fauve,""5"""
"faxer,""5"""
"faxes,""5"""
"faxez,""5"""
"fayot,""5"""
"facon,""5"""
"feins,""5"""
"feint,""5"""
"femme,""5"""
"fende,""5"""
"fends,""5"""
"fendu,""5"""
"fenil,""5"""
"fente,""5"""
"ferai,""5"""
"feras,""5"""
"ferez,""5"""
"feria,""5"""
"ferma,""5"""
"ferme,""5"""
"fermi,""5"""
"ferra,""5"""
"ferre,""5"""
"ferro,""5"""
"ferry,""5"""
"ferte,""5"""
"fesse,""5"""
"fessu,""5"""
"feula,""5"""
"feule,""5"""
"fiais,""5"""
"fiait,""5"""
"fiant,""5"""
"fibre,""5"""
"ficha,""5"""
"fiche,""5"""
"fichu,""5"""
"ficus,""5"""
"fiefs,""5"""
"field,""5"""
"fient,""5"""
"fiera,""5"""
"fiers,""5"""
"fieux,""5"""
"fifis,""5"""
"fifre,""5"""
"fifty,""5"""
"figea,""5"""
"figer,""5"""
"figez,""5"""
"figue,""5"""
"figee,""5"""
"figes,""5"""
"filai,""5"""
"filer,""5"""
"files,""5"""
"filet,""5"""
"filez,""5"""
"filin,""5"""
"fille,""5"""
"filma,""5"""
"filme,""5"""
"films,""5"""
"filon,""5"""
"filou,""5"""
"filat,""5"""
"filee,""5"""
"final,""5"""
"fines,""5"""
"finet,""5"""
"finie,""5"""
"finir,""5"""
"finis,""5"""
"finit,""5"""
"fiole,""5"""
"fions,""5"""
"fiord,""5"""
"fioul,""5"""
"firme,""5"""
"fissa,""5"""
"fisse,""5"""
"fixai,""5"""
"fixer,""5"""
"fixes,""5"""
"fixez,""5"""
"fixat,""5"""
"fixee,""5"""
"fiere,""5"""
"fjord,""5"""
"flair,""5"""
"flanc,""5"""
"flans,""5"""
"flapi,""5"""
"flash,""5"""
"flask,""5"""
"flats,""5"""
"flave,""5"""
"fleur,""5"""
"flics,""5"""
"flint,""5"""
"flips,""5"""
"flirt,""5"""
"flood,""5"""
"flops,""5"""
"flore,""5"""
"flots,""5"""
"floue,""5"""
"flous,""5"""
"fluet,""5"""
"fluor,""5"""
"flush,""5"""
"fluxe,""5"""
"flana,""5"""
"flane,""5"""
"fleau,""5"""
"fluta,""5"""
"flute,""5"""
"focal,""5"""
"foehn,""5"""
"foies,""5"""
"foins,""5"""
"foira,""5"""
"foire,""5"""
"folie,""5"""
"folio,""5"""
"folks,""5"""
"folle,""5"""
"fonce,""5"""
"fonda,""5"""
"fonde,""5"""
"fonds,""5"""
"fondu,""5"""
"fonte,""5"""
"fonts,""5"""
"fonca,""5"""
"force,""5"""
"forci,""5"""
"forer,""5"""
"foret,""5"""
"forez,""5"""
"forge,""5"""
"forma,""5"""
"forme,""5"""
"forte,""5"""
"forts,""5"""
"forum,""5"""
"forca,""5"""
"foree,""5"""
"fores,""5"""
"fosse,""5"""
"fouet,""5"""
"fouge,""5"""
"fouie,""5"""
"fouir,""5"""
"fouit,""5"""
"foula,""5"""
"foule,""5"""
"fours,""5"""
"fouta,""5"""
"foute,""5"""
"foutu,""5"""
"foyer,""5"""
"foene,""5"""
"fracs,""5"""
"fraie,""5"""
"frais,""5"""
"franc,""5"""
"fraya,""5"""
"fraye,""5"""
"freak,""5"""
"frein,""5"""
"frets,""5"""
"freux,""5"""
"frics,""5"""
"frigo,""5"""
"frima,""5"""
"frime,""5"""
"fripa,""5"""
"fripe,""5"""
"frire,""5"""
"frisa,""5"""
"frise,""5"""
"frite,""5"""
"frits,""5"""
"fritz,""5"""
"frocs,""5"""
"froid,""5"""
"front,""5"""
"fruit,""5"""
"frere,""5"""
"frete,""5"""
"fremi,""5"""
"freon,""5"""
"freta,""5"""
"frele,""5"""
"frene,""5"""
"frola,""5"""
"frole,""5"""
"fugue,""5"""
"fuies,""5"""
"fuira,""5"""
"fuite,""5"""
"fulls,""5"""
"fumai,""5"""
"fumer,""5"""
"fumes,""5"""
"fumet,""5"""
"fumez,""5"""
"fumat,""5"""
"fumee,""5"""
"funky,""5"""
"furax,""5"""
"furet,""5"""
"furia,""5"""
"furie,""5"""
"fuser,""5"""
"fusil,""5"""
"fusse,""5"""
"fusee,""5"""
"futal,""5"""
"futon,""5"""
"futur,""5"""
"futee,""5"""
"futes,""5"""
"fuyez,""5"""
"facha,""5"""
"fache,""5"""
"feces,""5"""
"feves,""5"""
"feaux,""5"""
"fecal,""5"""
"felin,""5"""
"felon,""5"""
"femur,""5"""
"ferir,""5"""
"ferie,""5"""
"ferue,""5"""
"ferus,""5"""
"fetus,""5"""
"feler,""5"""
"feles,""5"""
"felee,""5"""
"feter,""5"""
"fetes,""5"""
"fetez,""5"""
"fetee,""5"""
"fimes,""5"""
"fites,""5"""
"gable,""5"""
"gadin,""5"""
"gadjo,""5"""
"gaffa,""5"""
"gaffe,""5"""
"gagas,""5"""
"gager,""5"""
"gages,""5"""
"gagez,""5"""
"gagna,""5"""
"gagne,""5"""
"gagee,""5"""
"gaies,""5"""
"gaine,""5"""
"gains,""5"""
"galas,""5"""
"galbe,""5"""
"gales,""5"""
"galet,""5"""
"galle,""5"""
"gallo,""5"""
"galon,""5"""
"galop,""5"""
"galee,""5"""
"gamay,""5"""
"gambe,""5"""
"gamin,""5"""
"gamma,""5"""
"gamme,""5"""
"gangs,""5"""
"ganja,""5"""
"ganse,""5"""
"gante,""5"""
"gants,""5"""
"garce,""5"""
"garda,""5"""
"garde,""5"""
"garer,""5"""
"gares,""5"""
"garez,""5"""
"garni,""5"""
"garno,""5"""
"garou,""5"""
"garee,""5"""
"gatte,""5"""
"gaule,""5"""
"gaupe,""5"""
"gauss,""5"""
"gavai,""5"""
"gaver,""5"""
"gaves,""5"""
"gavez,""5"""
"gavee,""5"""
"gayac,""5"""
"gazer,""5"""
"gazes,""5"""
"gazez,""5"""
"gazon,""5"""
"gazee,""5"""
"gaite,""5"""
"geais,""5"""
"gecko,""5"""
"geins,""5"""
"geint,""5"""
"geler,""5"""
"gelez,""5"""
"gelat,""5"""
"gelee,""5"""
"geles,""5"""
"gemme,""5"""
"genet,""5"""
"genou,""5"""
"genre,""5"""
"gente,""5"""
"gents,""5"""
"gerba,""5"""
"gerbe,""5"""
"gerce,""5"""
"germa,""5"""
"germe,""5"""
"geste,""5"""
"geole,""5"""
"gibet,""5"""
"gibus,""5"""
"gicla,""5"""
"gicle,""5"""
"gifla,""5"""
"gifle,""5"""
"gifts,""5"""
"gigas,""5"""
"gigot,""5"""
"gigue,""5"""
"gilet,""5"""
"gipsy,""5"""
"girer,""5"""
"gires,""5"""
"girie,""5"""
"girls,""5"""
"giron,""5"""
"gitan,""5"""
"giton,""5"""
"givre,""5"""
"glace,""5"""
"glana,""5"""
"gland,""5"""
"glane,""5"""
"glapi,""5"""
"glass,""5"""
"glaca,""5"""
"glide,""5"""
"globe,""5"""
"glose,""5"""
"gluon,""5"""
"glebe,""5"""
"glene,""5"""
"gnard,""5"""
"gnole,""5"""
"gnome,""5"""
"gnons,""5"""
"gnose,""5"""
"gnouf,""5"""
"gnous,""5"""
"goals,""5"""
"gober,""5"""
"gobes,""5"""
"gobet,""5"""
"gobez,""5"""
"gobee,""5"""
"goder,""5"""
"godes,""5"""
"godet,""5"""
"goglu,""5"""
"gogol,""5"""
"gogos,""5"""
"goldo,""5"""
"golem,""5"""
"golfe,""5"""
"golfs,""5"""
"gombo,""5"""
"gomma,""5"""
"gomme,""5"""
"gonde,""5"""
"gonds,""5"""
"gongs,""5"""
"gonze,""5"""
"gopak,""5"""
"goret,""5"""
"gorge,""5"""
"gosse,""5"""
"gotha,""5"""
"goths,""5"""
"goton,""5"""
"gouda,""5"""
"gouet,""5"""
"gouge,""5"""
"goule,""5"""
"goulu,""5"""
"goumi,""5"""
"goums,""5"""
"goura,""5"""
"gourd,""5"""
"goure,""5"""
"gours,""5"""
"gouta,""5"""
"goute,""5"""
"gouts,""5"""
"graal,""5"""
"grade,""5"""
"graff,""5"""
"grain,""5"""
"grana,""5"""
"grand,""5"""
"grava,""5"""
"grave,""5"""
"gravi,""5"""
"grays,""5"""
"grecs,""5"""
"green,""5"""
"grenu,""5"""
"grene,""5"""
"greve,""5"""
"grief,""5"""
"grill,""5"""
"grils,""5"""
"grima,""5"""
"grime,""5"""
"griot,""5"""
"grisa,""5"""
"grise,""5"""
"grive,""5"""
"grogs,""5"""
"groin,""5"""
"grole,""5"""
"groom,""5"""
"group,""5"""
"gruau,""5"""
"grues,""5"""
"gruge,""5"""
"grume,""5"""
"gruta,""5"""
"grute,""5"""
"grace,""5"""
"grebe,""5"""
"grege,""5"""
"greco,""5"""
"greer,""5"""
"greez,""5"""
"greee,""5"""
"grele,""5"""
"guano,""5"""
"guets,""5"""
"gueux,""5"""
"guida,""5"""
"guide,""5"""
"guise,""5"""
"guppy,""5"""
"gusse,""5"""
"gusto,""5"""
"guzla,""5"""
"guede,""5"""
"guere,""5"""
"gueri,""5"""
"guepe,""5"""
"gypse,""5"""
"gyrus,""5"""
"gacha,""5"""
"gache,""5"""
"gater,""5"""
"gates,""5"""
"gatez,""5"""
"gatat,""5"""
"gatee,""5"""
"genes,""5"""
"geant,""5"""
"gemie,""5"""
"gemir,""5"""
"gemis,""5"""
"gemit,""5"""
"genie,""5"""
"geode,""5"""
"gerer,""5"""
"gerez,""5"""
"geree,""5"""
"geres,""5"""
"gesir,""5"""
"gener,""5"""
"genez,""5"""
"genat,""5"""
"genee,""5"""
"giter,""5"""
"gites,""5"""
"habit,""5"""
"hacha,""5"""
"hache,""5"""
"hadji,""5"""
"haies,""5"""
"haine,""5"""
"haire,""5"""
"hakka,""5"""
"halal,""5"""
"haler,""5"""
"halez,""5"""
"halle,""5"""
"halls,""5"""
"halon,""5"""
"halos,""5"""
"halte,""5"""
"halva,""5"""
"halee,""5"""
"hales,""5"""
"hamac,""5"""
"hampe,""5"""
"hanap,""5"""
"hanta,""5"""
"hante,""5"""
"happa,""5"""
"happe,""5"""
"haque,""5"""
"haras,""5"""
"harde,""5"""
"hardi,""5"""
"harem,""5"""
"haret,""5"""
"harki,""5"""
"harpe,""5"""
"harts,""5"""
"hasch,""5"""
"hases,""5"""
"haute,""5"""
"hauts,""5"""
"haver,""5"""
"haves,""5"""
"havre,""5"""
"hayon,""5"""
"haees,""5"""
"haeks,""5"""
"haeku,""5"""
"haera,""5"""
"hebdo,""5"""
"hecto,""5"""
"hello,""5"""
"henne,""5"""
"henry,""5"""
"herba,""5"""
"herbe,""5"""
"herbu,""5"""
"herse,""5"""
"hertz,""5"""
"heure,""5"""
"heurs,""5"""
"heurt,""5"""
"hibou,""5"""
"hindi,""5"""
"hippo,""5"""
"hippy,""5"""
"hissa,""5"""
"hisse,""5"""
"hiver,""5"""
"hobby,""5"""
"hocha,""5"""
"hoche,""5"""
"hodja,""5"""
"homes,""5"""
"homme,""5"""
"homos,""5"""
"honni,""5"""
"honte,""5"""
"hopak,""5"""
"hopis,""5"""
"horde,""5"""
"hosto,""5"""
"hotte,""5"""
"hotus,""5"""
"houle,""5"""
"houla,""5"""
"houri,""5"""
"house,""5"""
"hoyau,""5"""
"huait,""5"""
"huant,""5"""
"huard,""5"""
"huart,""5"""
"huche,""5"""
"huile,""5"""
"humai,""5"""
"humer,""5"""
"humez,""5"""
"humus,""5"""
"humee,""5"""
"humes,""5"""
"hunes,""5"""
"huppe,""5"""
"hures,""5"""
"hurla,""5"""
"hurle,""5"""
"huron,""5"""
"husky,""5"""
"hutte,""5"""
"huees,""5"""
"hydne,""5"""
"hydre,""5"""
"hydro,""5"""
"hymen,""5"""
"hymne,""5"""
"hyper,""5"""
"hyene,""5"""
"hatai,""5"""
"hater,""5"""
"hates,""5"""
"hatez,""5"""
"hatif,""5"""
"hatat,""5"""
"hatee,""5"""
"heres,""5"""
"helai,""5"""
"helas,""5"""
"heler,""5"""
"helez,""5"""
"helio,""5"""
"helix,""5"""
"heles,""5"""
"heron,""5"""
"heros,""5"""
"hevea,""5"""
"hetre,""5"""
"hotel,""5"""
"hotes,""5"""
"iambe,""5"""
"iboga,""5"""
"ibere,""5"""
"ictus,""5"""
"icone,""5"""
"idiot,""5"""
"idole,""5"""
"ideal,""5"""
"ideel,""5"""
"idees,""5"""
"iftar,""5"""
"igloo,""5"""
"ignee,""5"""
"igues,""5"""
"ilium,""5"""
"ilote,""5"""
"ileus,""5"""
"image,""5"""
"imago,""5"""
"imams,""5"""
"imbue,""5"""
"imbus,""5"""
"imita,""5"""
"imite,""5"""
"impec,""5"""
"imper,""5"""
"impie,""5"""
"impro,""5"""
"impur,""5"""
"impot,""5"""
"inane,""5"""
"incas,""5"""
"incus,""5"""
"indes,""5"""
"index,""5"""
"indic,""5"""
"indou,""5"""
"indue,""5"""
"indus,""5"""
"infos,""5"""
"infra,""5"""
"infus,""5"""
"innee,""5"""
"innes,""5"""
"inoue,""5"""
"input,""5"""
"inter,""5"""
"intox,""5"""
"intra,""5"""
"inuit,""5"""
"iodle,""5"""
"iodee,""5"""
"ippon,""5"""
"ipeca,""5"""
"irais,""5"""
"irait,""5"""
"iriez,""5"""
"irise,""5"""
"irons,""5"""
"iront,""5"""
"isard,""5"""
"isbas,""5"""
"islam,""5"""
"isola,""5"""
"isole,""5"""
"issue,""5"""
"issus,""5"""
"ithos,""5"""
"iules,""5"""
"ivres,""5"""
"jabot,""5"""
"jacks,""5"""
"jacob,""5"""
"jacot,""5"""
"jacte,""5"""
"jades,""5"""
"jadis,""5"""
"jaffa,""5"""
"jaffe,""5"""
"jalon,""5"""
"jambe,""5"""
"jante,""5"""
"japon,""5"""
"jappa,""5"""
"jappe,""5"""
"jarre,""5"""
"jaser,""5"""
"jases,""5"""
"jaspe,""5"""
"jatte,""5"""
"jauge,""5"""
"jaune,""5"""
"jauni,""5"""
"javas,""5"""
"javel,""5"""
"jazzy,""5"""
"jeans,""5"""
"jeeps,""5"""
"jenny,""5"""
"jerez,""5"""
"jetai,""5"""
"jetas,""5"""
"jeter,""5"""
"jetez,""5"""
"jeton,""5"""
"jette,""5"""
"jetat,""5"""
"jetee,""5"""
"jetes,""5"""
"jeudi,""5"""
"jeune,""5"""
"jeuna,""5"""
"jihad,""5"""
"jocko,""5"""
"joice,""5"""
"joies,""5"""
"joins,""5"""
"joint,""5"""
"jojos,""5"""
"joker,""5"""
"jolie,""5"""
"jolis,""5"""
"joncs,""5"""
"jouai,""5"""
"jouer,""5"""
"joues,""5"""
"jouet,""5"""
"jouez,""5"""
"jougs,""5"""
"jouir,""5"""
"jouis,""5"""
"jouit,""5"""
"jours,""5"""
"joute,""5"""
"jouat,""5"""
"jouee,""5"""
"joyau,""5"""
"jucha,""5"""
"juche,""5"""
"judas,""5"""
"judeo,""5"""
"jugea,""5"""
"juger,""5"""
"juges,""5"""
"jugez,""5"""
"jugee,""5"""
"juifs,""5"""
"juive,""5"""
"julep,""5"""
"jules,""5"""
"julot,""5"""
"jumbo,""5"""
"junky,""5"""
"junte,""5"""
"jupes,""5"""
"jupon,""5"""
"jupee,""5"""
"jurai,""5"""
"jurer,""5"""
"jures,""5"""
"jurez,""5"""
"juron,""5"""
"jurys,""5"""
"juree,""5"""
"jusqu,""5"""
"juste,""5"""
"juter,""5"""
"jezes,""5"""
"jesus,""5"""
"kacha,""5"""
"kafir,""5"""
"kakis,""5"""
"kalpa,""5"""
"kanji,""5"""
"kaori,""5"""
"kapok,""5"""
"kapos,""5"""
"kappa,""5"""
"karen,""5"""
"karma,""5"""
"katal,""5"""
"katas,""5"""
"kayac,""5"""
"kayak,""5"""
"kebab,""5"""
"kebla,""5"""
"kendo,""5"""
"ketch,""5"""
"keufs,""5"""
"keums,""5"""
"khans,""5"""
"khmer,""5"""
"kicks,""5"""
"kilim,""5"""
"kilos,""5"""
"kilts,""5"""
"kiosk,""5"""
"kippa,""5"""
"kitch,""5"""
"kiwis,""5"""
"klebs,""5"""
"knout,""5"""
"koala,""5"""
"kodak,""5"""
"kondo,""5"""
"koran,""5"""
"kraal,""5"""
"krach,""5"""
"kraft,""5"""
"krill,""5"""
"kriss,""5"""
"kurde,""5"""
"kurus,""5"""
"kyrie,""5"""
"kyste,""5"""
"kefir,""5"""
"kepis,""5"""
"l'une,""5"""
"labbe,""5"""
"label,""5"""
"labos,""5"""
"labre,""5"""
"labri,""5"""
"lacer,""5"""
"lacet,""5"""
"lacis,""5"""
"lacte,""5"""
"lacee,""5"""
"laces,""5"""
"ladre,""5"""
"ladys,""5"""
"lagan,""5"""
"lagon,""5"""
"laide,""5"""
"laids,""5"""
"laies,""5"""
"laine,""5"""
"laird,""5"""
"laits,""5"""
"lamas,""5"""
"lambi,""5"""
"lamer,""5"""
"lames,""5"""
"lamie,""5"""
"lampa,""5"""
"lampe,""5"""
"lamee,""5"""
"lance,""5"""
"lande,""5"""
"lands,""5"""
"lange,""5"""
"lanca,""5"""
"laper,""5"""
"lapin,""5"""
"lapis,""5"""
"lapon,""5"""
"lappe,""5"""
"laque,""5"""
"larda,""5"""
"larde,""5"""
"lards,""5"""
"lardu,""5"""
"lares,""5"""
"large,""5"""
"largo,""5"""
"larme,""5"""
"larve,""5"""
"laser,""5"""
"lassa,""5"""
"lasse,""5"""
"lasso,""5"""
"latex,""5"""
"latin,""5"""
"latte,""5"""
"laube,""5"""
"lavai,""5"""
"laver,""5"""
"laves,""5"""
"lavez,""5"""
"lavis,""5"""
"lavee,""5"""
"layer,""5"""
"layon,""5"""
"lazzi,""5"""
"laecs,""5"""
"laeus,""5"""
"lebel,""5"""
"leben,""5"""
"ledit,""5"""
"legos,""5"""
"lente,""5"""
"lento,""5"""
"lents,""5"""
"lerch,""5"""
"leste,""5"""
"lette,""5"""
"leurs,""5"""
"levai,""5"""
"lever,""5"""
"levez,""5"""
"levat,""5"""
"levee,""5"""
"leves,""5"""
"lexie,""5"""
"lecon,""5"""
"liage,""5"""
"liais,""5"""
"liait,""5"""
"liane,""5"""
"liant,""5"""
"liard,""5"""
"liber,""5"""
"libre,""5"""
"lices,""5"""
"liche,""5"""
"licol,""5"""
"licou,""5"""
"liens,""5"""
"lient,""5"""
"liera,""5"""
"lieue,""5"""
"lieur,""5"""
"lieus,""5"""
"lieux,""5"""
"lifts,""5"""
"lifte,""5"""
"liges,""5"""
"light,""5"""
"ligna,""5"""
"ligne,""5"""
"ligot,""5"""
"ligue,""5"""
"lilas,""5"""
"liman,""5"""
"limbe,""5"""
"limbo,""5"""
"limer,""5"""
"limes,""5"""
"limez,""5"""
"limon,""5"""
"limee,""5"""
"linga,""5"""
"linge,""5"""
"linon,""5"""
"linos,""5"""
"lions,""5"""
"lippe,""5"""
"lippu,""5"""
"lirai,""5"""
"liras,""5"""
"lires,""5"""
"lirez,""5"""
"liron,""5"""
"lises,""5"""
"lisez,""5"""
"lissa,""5"""
"lisse,""5"""
"liste,""5"""
"liter,""5"""
"litho,""5"""
"litre,""5"""
"litee,""5"""
"livra,""5"""
"livre,""5"""
"liege,""5"""
"liees,""5"""
"lloyd,""5"""
"lobby,""5"""
"lober,""5"""
"lobes,""5"""
"lobee,""5"""
"local,""5"""
"locdu,""5"""
"loche,""5"""
"locos,""5"""
"locus,""5"""
"loden,""5"""
"lofez,""5"""
"lofts,""5"""
"logea,""5"""
"loger,""5"""
"loges,""5"""
"logez,""5"""
"login,""5"""
"logis,""5"""
"logos,""5"""
"logue,""5"""
"logee,""5"""
"loirs,""5"""
"lolos,""5"""
"lompe,""5"""
"longe,""5"""
"longs,""5"""
"looks,""5"""
"lopes,""5"""
"lopin,""5"""
"loque,""5"""
"loran,""5"""
"lords,""5"""
"loris,""5"""
"loser,""5"""
"lotie,""5"""
"lotir,""5"""
"lotis,""5"""
"lotos,""5"""
"lotta,""5"""
"lotte,""5"""
"lotus,""5"""
"louai,""5"""
"louer,""5"""
"loues,""5"""
"louez,""5"""
"louis,""5"""
"loupa,""5"""
"loupe,""5"""
"loups,""5"""
"lourd,""5"""
"loute,""5"""
"louve,""5"""
"louee,""5"""
"lover,""5"""
"lovee,""5"""
"loves,""5"""
"loyal,""5"""
"loyer,""5"""
"lubie,""5"""
"lucet,""5"""
"lucre,""5"""
"lueur,""5"""
"luffa,""5"""
"luger,""5"""
"luges,""5"""
"luira,""5"""
"luire,""5"""
"luise,""5"""
"lulus,""5"""
"lumen,""5"""
"lunch,""5"""
"lundi,""5"""
"lunes,""5"""
"lunee,""5"""
"lupin,""5"""
"lupus,""5"""
"lurex,""5"""
"luron,""5"""
"luths,""5"""
"lutin,""5"""
"lutta,""5"""
"lutte,""5"""
"luxer,""5"""
"luxes,""5"""
"lycra,""5"""
"lycee,""5"""
"lynch,""5"""
"lyres,""5"""
"lacha,""5"""
"lache,""5"""
"leche,""5"""
"legue,""5"""
"lepre,""5"""
"levre,""5"""
"lecha,""5"""
"legal,""5"""
"legat,""5"""
"leger,""5"""
"legua,""5"""
"lemur,""5"""
"lerot,""5"""
"leser,""5"""
"lesee,""5"""
"leses,""5"""
"letal,""5"""
"lumes,""5"""
"macho,""5"""
"macis,""5"""
"macro,""5"""
"madre,""5"""
"mafia,""5"""
"mages,""5"""
"magie,""5"""
"magma,""5"""
"magna,""5"""
"magne,""5"""
"magot,""5"""
"maies,""5"""
"mails,""5"""
"maile,""5"""
"mains,""5"""
"maint,""5"""
"maire,""5"""
"major,""5"""
"males,""5"""
"malin,""5"""
"malle,""5"""
"malta,""5"""
"malte,""5"""
"malus,""5"""
"maman,""5"""
"mamba,""5"""
"mambo,""5"""
"mamie,""5"""
"mamma,""5"""
"mammy,""5"""
"mamys,""5"""
"mande,""5"""
"manga,""5"""
"mange,""5"""
"mango,""5"""
"mania,""5"""
"manie,""5"""
"manif,""5"""
"manip,""5"""
"manne,""5"""
"manta,""5"""
"mante,""5"""
"maori,""5"""
"maous,""5"""
"maque,""5"""
"marae,""5"""
"marcs,""5"""
"mardi,""5"""
"mares,""5"""
"marge,""5"""
"maria,""5"""
"marie,""5"""
"marin,""5"""
"maris,""5"""
"marks,""5"""
"marle,""5"""
"marna,""5"""
"marne,""5"""
"marra,""5"""
"marre,""5"""
"marri,""5"""
"maree,""5"""
"masae,""5"""
"maser,""5"""
"masos,""5"""
"massa,""5"""
"masse,""5"""
"mataf,""5"""
"match,""5"""
"mater,""5"""
"mates,""5"""
"matez,""5"""
"maths,""5"""
"matin,""5"""
"matis,""5"""
"maton,""5"""
"matos,""5"""
"matou,""5"""
"matte,""5"""
"matee,""5"""
"maure,""5"""
"mauve,""5"""
"maxis,""5"""
"mayas,""5"""
"mazas,""5"""
"mazet,""5"""
"macon,""5"""
"media,""5"""
"meiji,""5"""
"melba,""5"""
"melon,""5"""
"menai,""5"""
"mende,""5"""
"mener,""5"""
"menez,""5"""
"menon,""5"""
"mente,""5"""
"menti,""5"""
"menue,""5"""
"menus,""5"""
"menat,""5"""
"menee,""5"""
"menes,""5"""
"merci,""5"""
"merda,""5"""
"merde,""5"""
"merle,""5"""
"merlu,""5"""
"messe,""5"""
"mette,""5"""
"meufs,""5"""
"meule,""5"""
"meure,""5"""
"meurs,""5"""
"meurt,""5"""
"meute,""5"""
"mezzo,""5"""
"miaou,""5"""
"micas,""5"""
"miche,""5"""
"micro,""5"""
"midis,""5"""
"miels,""5"""
"miens,""5"""
"mieux,""5"""
"migre,""5"""
"milan,""5"""
"miles,""5"""
"mille,""5"""
"milli,""5"""
"mimas,""5"""
"mimer,""5"""
"mimes,""5"""
"mimis,""5"""
"mimee,""5"""
"minas,""5"""
"mince,""5"""
"minci,""5"""
"miner,""5"""
"mines,""5"""
"minet,""5"""
"minis,""5"""
"minot,""5"""
"minou,""5"""
"minus,""5"""
"minee,""5"""
"mirer,""5"""
"mires,""5"""
"mirez,""5"""
"miros,""5"""
"mirus,""5"""
"miree,""5"""
"misai,""5"""
"miser,""5"""
"mises,""5"""
"misez,""5"""
"misat,""5"""
"mitan,""5"""
"miter,""5"""
"mites,""5"""
"miton,""5"""
"mitra,""5"""
"mitre,""5"""
"mitee,""5"""
"mixer,""5"""
"mixte,""5"""
"mixee,""5"""
"mixes,""5"""
"moche,""5"""
"model,""5"""
"modem,""5"""
"modes,""5"""
"mogol,""5"""
"moine,""5"""
"moins,""5"""
"moire,""5"""
"moise,""5"""
"moisi,""5"""
"moite,""5"""
"moiti,""5"""
"mokas,""5"""
"moles,""5"""
"molle,""5"""
"molli,""5"""
"mollo,""5"""
"molto,""5"""
"moman,""5"""
"momie,""5"""
"monda,""5"""
"monde,""5"""
"mongo,""5"""
"monta,""5"""
"monte,""5"""
"monts,""5"""
"moore,""5"""
"moose,""5"""
"moqua,""5"""
"moque,""5"""
"moral,""5"""
"morde,""5"""
"mords,""5"""
"mordu,""5"""
"mores,""5"""
"moria,""5"""
"morne,""5"""
"morse,""5"""
"morte,""5"""
"morts,""5"""
"morue,""5"""
"morve,""5"""
"motel,""5"""
"motet,""5"""
"motif,""5"""
"motos,""5"""
"motte,""5"""
"motus,""5"""
"mouds,""5"""
"moues,""5"""
"moula,""5"""
"moule,""5"""
"moult,""5"""
"moulu,""5"""
"mound,""5"""
"moyen,""5"""
"moyer,""5"""
"moyeu,""5"""
"moese,""5"""
"mouts,""5"""
"muait,""5"""
"muant,""5"""
"muche,""5"""
"mucor,""5"""
"mucus,""5"""
"muent,""5"""
"muera,""5"""
"muets,""5"""
"mufle,""5"""
"mufti,""5"""
"muges,""5"""
"mugir,""5"""
"mugis,""5"""
"mugit,""5"""
"muids,""5"""
"mules,""5"""
"mulet,""5"""
"mulon,""5"""
"mulot,""5"""
"multi,""5"""
"mungo,""5"""
"munie,""5"""
"munir,""5"""
"munis,""5"""
"munit,""5"""
"mural,""5"""
"murer,""5"""
"mures,""5"""
"muret,""5"""
"murex,""5"""
"murez,""5"""
"murin,""5"""
"muree,""5"""
"muser,""5"""
"muses,""5"""
"musse,""5"""
"musee,""5"""
"muter,""5"""
"mutin,""5"""
"mutat,""5"""
"mutee,""5"""
"mutes,""5"""
"muees,""5"""
"myope,""5"""
"myrte,""5"""
"myste,""5"""
"mythe,""5"""
"mytho,""5"""
"macha,""5"""
"mache,""5"""
"manes,""5"""
"meche,""5"""
"meres,""5"""
"metre,""5"""
"mecru,""5"""
"medis,""5"""
"medit,""5"""
"medoc,""5"""
"mefie,""5"""
"megot,""5"""
"melos,""5"""
"memos,""5"""
"memes,""5"""
"merou,""5"""
"meson,""5"""
"metal,""5"""
"metis,""5"""
"metra,""5"""
"metro,""5"""
"meteo,""5"""
"mezig,""5"""
"melai,""5"""
"meler,""5"""
"meles,""5"""
"melez,""5"""
"melat,""5"""
"melee,""5"""
"momes,""5"""
"murie,""5"""
"murir,""5"""
"muris,""5"""
"murit,""5"""
"muron,""5"""
"nabab,""5"""
"nable,""5"""
"nabot,""5"""
"nacra,""5"""
"nacre,""5"""
"nadir,""5"""
"nagea,""5"""
"nager,""5"""
"nages,""5"""
"nagez,""5"""
"naine,""5"""
"nains,""5"""
"naira,""5"""
"najas,""5"""
"nanan,""5"""
"nanar,""5"""
"nanas,""5"""
"nanti,""5"""
"napel,""5"""
"nappa,""5"""
"nappe,""5"""
"nards,""5"""
"narra,""5"""
"narre,""5"""
"nasal,""5"""
"nases,""5"""
"nasse,""5"""
"natal,""5"""
"natif,""5"""
"natta,""5"""
"natte,""5"""
"naval,""5"""
"navel,""5"""
"navet,""5"""
"navra,""5"""
"navre,""5"""
"nazes,""5"""
"nazie,""5"""
"nazis,""5"""
"naefs,""5"""
"naeve,""5"""
"negro,""5"""
"neige,""5"""
"nenni,""5"""
"nerfs,""5"""
"nerva,""5"""
"nervi,""5"""
"nerve,""5"""
"nette,""5"""
"neufs,""5"""
